wt1	wt2	wt3	wt4	ehet1	ehet2	ehet3	ehom1	ehom2	ehom3	ehom4	khet1	khet2	khet3	khet4	khom1	khom2	khom3	khom4	rhom1	rhom2	rhom3
chr1-45795344-45795477_peak.83_NotDB_WT	209.675680351369	185.870523559175	256.894691392336	209.057804568761	254.913693934271	211.344491941364	161.225589994926	308.443126866943	209.365168993323	211.373388785553	235.701322892363	211.799620470771	203.597669858096	203.78045231216	167.597684475229	212.841692662455	207.220723751102	128.374223525029	188.380236179683	133.467012267445	243.562966156855	116.998184372767
chr1-45795344-45795477_peak.83_NotDB_mutM	139.266417568507	133.57750454034	129.596248609371	132.593624216829	110.900302456287	141.280450992427	125.461262134472	212.41837982346	158.511613733963	156.858243809912	139.026449330285	109.33297116571	115.948479938491	102.225024270503	134.455020680194	126.86288509683	126.727727562838	133.526858643579	137.473305514938	82.5685753857923	65.8238487739505	135.316081926079
chr1-46153164-46153297_peak.85_EGain_WT	4.93852544569173	8.12844855215052	3.67648932225167	8.35674102206906	8.84918758338455	9.9103742131719	6.15146439199805	7.01785138820458	8.11492903074895	6.97793855688209	7.0800506603386	10.2994827909726	5.10959403118774	9.70914531826832	4.43380117659337	3.93899750300651	12.2549890390437	7.80256175094785	7.37781603836879	5.27835641735659	5.8902772952081	1.32952482241781
chr1-46153164-46153297_peak.85_EGain_mutM	25.9625337716365	43.3517256114695	35.69258383686	32.4520109690349	54.2369561562279	34.6863097461017	38.0532448435228	24.6480634122307	27.4555098873673	53.4975289360961	43.2526731249776	57.3073786061811	47.6895442910855	68.0756165993526	22.723231030041	24.9922600190758	19.2180509930458	32.6824284662344	32.3394269681832	21.8674765861916	21.057741330369	45.3515689424742
chr1-4802559-4802692_peak.5_ELost_WT	840.960333037791	634.560883637884	686.278006820312	768.959453047388	670.540052689365	557.861878674014	577.379308979166	591.895856107596	494.063929155432	493.398405459538	489.038408338661	520.387970246451	586.42417650247	524.293847186489	563.868664633262	680.224120519194	762.037500245989	865.053827331501	766.678049987156	1304.50808600384	639.53685732722	630.933390727385
chr1-4802559-4802692_peak.5_ELost_mutD	99.7582140029729	111.08879687939	111.366989053207	112.11960871276	87.9209605058852	96.2228193953319	139.48087865577	97.5652510067466	88.858472886701	110.484027150633	94.4864942670642	96.6566846537433	103.502032939444	74.2135820304418	84.7964475023482	99.5615575759922	80.4929961882642	134.704603813534	88.9026832623439	80.3064226354966	98.2203738975951	65.44216625901
chr1-4904752-4904885_peak.7_EGain_WT	210.522284713487	278.128414626084	224.57222276754	185.380371672899	267.473831149397	250.294567337318	311.006595074506	235.012437951339	307.555810265385	253.967888726521	280.11254976176	213.912334889432	214.471934078316	241.389440499016	242.196389271413	198.851460151777	163.214172201809	203.74991440211	190.101726588636	179.464118190124	236.200119537845	196.178773796761
chr1-4904752-4904885_peak.7_EGain_mutM	358.3958466302	266.613112510537	309.59103834461	276.329569796417	309.864294250449	367.951451891371	270.092204002147	188.283817732318	349.482943590922	363.143552397739	399.572313630745	324.301663264472	334.219855732306	353.100411344839	324.332556067805	374.068935285515	331.99879396682	292.375238441178	376.760472359366	289.367039308656	396.562918899885	252.166541318578
chr1-4908344-4908477_peak.8_NotDB_WT	181.032232766357	196.166558391899	161.152781958698	278.000918000831	200.676737778043	151.190825205599	150.067119702464	247.336469657454	127.674883417117	120.514813826151	142.502110563542	122.009257677676	128.656957400676	125.660892280116	138.999666886202	134.333397602532	202.068057905141	134.851821959778	124.808054649072	209.060616673159	171.259812358176	139.156931413064
chr1-4908344-4908477_peak.8_NotDB_mutM	536.8882663102	547.315535844802	575.830140097668	580.654222016765	524.100271067549	434.673622466098	422.877412622005	514.870657944375	410.750657773076	487.001961782396	441.795161205128	414.884293964565	399.072395358919	400.306945478488	436.729415894447	401.23443530625	399.1227112034	371.578601120611	421.150332190218	461.479161060319	517.019089586891	343.756029085138
chr1-55501287-55501420_peak.102_EGain_WT	0	7.722026124543	9.65078447091064	5.71043969841386	4.99550911965257	6.10755620114082	5.57923514623079	12.8375330272035	0	3.77971671831113	0	2.11271441866106	23.1896959876982	1.78558994358958	0	4.4823075034212	27.7129865769283	0	4.79558042493971	6.03240733412181	0	0
chr1-55501287-55501420_peak.102_EGain_mutM	6.34953271588936	22.8951300885573	1.83824466112584	22.9810378106899	6.28006860756323	7.60563602406216	13.4473872755306	7.7025198163221	19.3405808566183	11.7752713147385	5.53531233444654	16.3735367446232	9.69512713609981	27.3418460112154	22.1690058829668	10.4587175079828	8.07715186664242	9.71639765212374	2.21334481151064	21.490451127809	18.2598596151451	10.9316485398798
chr1-59208019-59208152_peak.121_ELost_WT	192.602492381977	169.207204027267	147.672321110442	200.00466846152	168.990937076247	149.807982292133	121.741772036985	175.446284705114	111.850771807156	76.9026978456381	101.695273121227	92.8273897699202	112.149038222992	111.934169588772	182.894298534476	152.941765116736	90.7983278801872	113.799627046843	240.516802850822	189.643805566454	140.924884287854	169.883727308942
chr1-59208019-59208152_peak.121_ELost_mutM	322.838463421219	362.664279568449	301.165750314449	384.410087015177	371.380420838171	298.924543127534	286.257680195072	482.691241822851	389.246095841591	360.526825438908	340.872257246847	275.709231635268	283.778991578273	197.86568562402	313.469743185151	188.528570143898	190.091591344257	197.566752259849	191.45432619567	334.044556126995	263.442652028182	277.279787964248
chr1-60130081-60130214_peak.126_EGain_WT	3.38641744847433	10.4315089752598	15.7782666746634	3.06413837475866	9.99101823930514	10.3713218509939	20.7433101590632	29.6119095160827	20.2873225768724	24.7135323889574	15.8335678403936	10.5635720933053	6.94380727315257	11.1599371474349	6.20732164723072	9.91540750756812	15.0402138206445	18.8439227192703	7.8696704409267	9.80266191794795	18.5543734799055	0
chr1-60130081-60130214_peak.126_EGain_mutM	122.475431053155	114.204702157715	88.2357437340401	108.219796235794	104.620233848724	109.359827073257	124.173746331495	97.5652510067466	108.740049012036	102.488472554206	131.560214088474	116.595426979857	106.515383265529	107.581794101272	129.134459268282	91.9552175701865	65.7313048457797	85.680961114182	121.611001032445	88.9780081782967	84.9672499833769	95.2826122732764
chr1-61229249-61229382_peak.130_KLost_WT	567.22492261945	494.751568540895	528.342153018584	579.122152829386	551.076020313673	516.030880541672	492.689380605611	987.805374666552	663.936443532443	671.917333539772	611.58764885943	331.696163729786	309.851022660487	352.430815115993	352.376348509758	354.509775270586	310.134779431253	606.538762526512	399.38577487703	585.897562326581	389.347329213255	352.767252881526
chr1-61229249-61229382_peak.130_KLost_mutM	158.032814262135	162.704445185546	169.424882933765	144.571619681795	162.568139636694	181.152421664026	176.818836942083	247.678803871513	148.503201262706	168.778888844586	170.049944041951	149.210455817937	199.405182447891	210.922812086519	238.981883418383	128.628642598178	199.70061684078	156.198453165201	153.70450079935	116.500866640227	152.85269581065	109.316485398798
chr1-61265937-61266070_peak.131_NotDB_WT	159.726022986372	189.799273692715	150.123313991943	202.650969785175	85.3518415300639	109.475063982713	126.319606003123	59.7373203532536	58.9684842901091	69.7793855688209	55.2243951506411	136.798258608303	105.598276644547	107.246995986849	160.060222475021	118.71323509061	117.815008261715	73.4618549759052	133.046615891917	70.8807861759313	64.4985363825287	92.0326627073662
chr1-61265937-61266070_peak.131_NotDB_mutD	80.4274144012653	95.1028480601611	54.2282175032122	95.2668476515873	83.3536378822028	75.0192280555222	50.7853455618443	80.7908745178673	44.0911144004026	50.7354282573302	74.9198088057648	78.3024781416254	88.8283270037253	78.3427587749927	82.5795469140515	76.3350550582641	59.0467653699377	72.1368916597065	79.9263404156618	38.0795712966439	106.466762110886	78.2942395423822
chr1-61265937-61266070_peak.131_NotDB_mutDM	144.628245195258	177.064704294346	123.162392295431	128.415253705795	149.294358261617	116.850226187864	181.25361359678	122.384481526007	128.351127503013	123.131540784982	204.1629154054	142.872312561954	172.94010567097	139.834012457359	127.25009376823	94.264285071949	63.6423862595791	100.991648323589	87.3041564540306	84.2651899485141	101.312769477579	108.134685556649
chr1-61265937-61266070_peak.131_NotDB_mutM	84.6604362118582	292.624147877419	111.520176108301	141.368202290002	104.192047352754	84.3534177214167	107.292983581361	118.961139385419	84.6657595541474	90.4224537995971	143.789392501786	84.7726660487749	90.9245707088279	102.894620499349	105.413622973507	113.415962586567	68.6557908664606	107.17481046585	134.153288297672	98.0266191794795	119.278115227964	157.918003907182
chr1-61332063-61332196_peak.133_NotDB_WT	341.322658660808	310.235786407078	303.616743195951	316.163368668279	292.879563243631	262.970627377422	259.219848332569	292.69575302024	240.878143396065	234.197062815355	211.114237871915	226.192487447899	248.011833359959	212.373603915685	241.974699212583	431.116485329058	455.941296748057	472.5702494442	422.748858998531	551.965271072146	331.180840923075	345.824178808899
chr1-61332063-61332196_peak.133_NotDB_mutD	221.810342875068	288.288975316272	257.354252557617	251.816462798348	245.636319854916	260.781126097768	249.778065777409	254.183153938629	248.722574792455	266.03390748113	223.214688091402	277.029678146931	271.725590273932	275.538848170166	264.697930242624	355.868050271623	301.779105086451	372.167473705588	266.708049787032	286.916373829169	316.013376887915	300.915784807231
chr1-61332063-61332196_peak.133_NotDB_mutDM	268.37358279159	238.705439148154	325.982053239648	260.59104087152	290.595901931789	298.463595489712	297.702265110417	256.75066054407	322.70367778945	239.575890452952	290.668261655355	289.045741403066	306.837672334402	400.195346107014	328.766357244398	313.489870239277	333.66992883578	271.028607235754	238.303458039312	255.623260783412	225.30310654171	343.165129164064
chr1-61332063-61332196_peak.133_NotDB_mutM	396.210841471496	385.017513086863	359.376831250101	350.983122926901	375.947743461853	330.845167046704	363.651685685094	313.920474291883	333.117836712244	370.121490954621	325.939786763224	414.3561153599	392.521633780473	461.575000417905	394.719149746225	405.716742809671	474.045257828462	481.108901926369	368.153020314602	376.271407465848	390.525384672297	362.664826559525
chr1-62370481-62370614_peak.134_KGain_WT	187.381765482246	237.486171865331	225.491345098103	218.807335761175	216.662366960931	241.882272947068	286.257680195072	187.5991493042	210.447159530756	253.822515006586	217.80810395078	30.6343590705853	32.2297469659534	36.7161932150607	43.8946316482744	24.1772950184538	10.026809213763	175.189594030716	7.8696704409267	173.620223585193	294.366607828025	183.178975533121
chr1-62370481-62370614_peak.134_KGain_mutM	688.007144948367	712.052093168386	600.799630077961	743.192834896009	721.351516877831	600.730008991455	747.617509594925	704.523812532928	562.499830648081	666.247758462305	554.174874413776	562.774303270839	566.247830840856	537.90897050636	624.500895723176	358.448772773593	337.847766008181	401.611102954448	402.828755694936	590.610380556364	456.054719581487	477.890311169069
chr1-65035487-65035620_peak.145_NotDB_WT	233.380602490689	253.065698256953	209.866265478533	249.866556559865	294.877766891492	338.681276889677	260.507364135545	310.668299258325	239.390406407094	270.395119079181	176.615081926992	275.709231635268	292.950057788097	241.054642384593	276.558348390011	262.282902700192	396.755270139039	244.676559058025	227.236733981759	295.587959371969	261.52831190724	315.836007814364
chr1-65035487-65035620_peak.145_NotDB_mutM	351.623011733251	285.579492465555	255.209633786303	332.737571695383	286.171308140097	290.281774918372	286.11462288363	355.342914192993	269.821390272403	293.509540548853	313.968064737561	244.282604657685	233.469142655809	285.024794745486	264.808775272039	257.39311269646	272.534244879642	246.443176812957	392.007958838661	342.716141669795	315.718863023154	302.983934530992
chr1-65178894-65179027_peak.147_KLost_WT	88.4701558413918	88.1936667908332	77.6658369325665	76.4641803519319	95.4855886013591	106.47890433687	106.720754335594	68.9803441328401	101.70711051872	122.259298465372	116.756471798675	83.980398141777	96.0341647400157	115.058951990053	84.3530673846889	101.32731507734	144.135382447843	71.9896735134622	101.813861329489	644.713533834269	137.390717910729	87.3054633387695
chr1-65178894-65179027_peak.147_KLost_mutM	182.161038582515	146.583022223781	135.57054375803	101.395124401105	159.142647668932	201.318880818736	211.867878245328	101.159760254364	177.446448139044	170.087252324001	201.717079722738	90.3185413977602	170.45081627116	166.283063496779	126.252488503496	91.5477350698755	179.507737174174	90.9808143789768	178.789075329804	130.073783142002	87.1761039690799	163.088378216585
chr1-66402769-66402902_peak.155_KLost_WT	2.82201454039527	8.94129340736557	3.21692815697021	1.39279017034484	1.99820364786103	4.95518710658595	9.44178255515979	0	3.11072279512043	7.41405971668723	5.14912775297352	9.24312558164212	4.97857879961882	4.46397485897394	5.09887135308237	46.1813500352488	48.4629111998545	22.3771582291334	37.9957525975992	12.0648146682436	17.2290610884837	8.27259889504415
chr1-66402769-66402902_peak.155_KLost_mutM	293.771713655148	214.591041776774	232.691136687512	249.170161474693	219.516943600733	195.672272255417	239.191824730715	267.70535539395	176.49970641879	217.188337582955	228.621272232024	242.169890239024	274.083864442173	207.240032827865	252.726667065822	190.701810145557	105.142235505432	204.78044142582	286.997043892546	268.065100910038	186.427276393336	191.303849447896
chr1-66831349-66831482_peak.159.shuff_ELost_scrambled	71.6791693260399	95.6447446303045	89.6144272298845	91.0884771405528	79.9281459144411	127.106311129402	58.6534976911442	56.9986466407835	112.79751352741	86.9334845211561	104.913477966836	146.173428841112	120.402997811834	118.072135019861	113.94869023845	115.453375088122	104.585190549111	91.569686963954	52.3824938724184	100.665797388158	67.2964180977526	58.0559172455777
chr1-66831349-66831482_peak.159_ELost_WT	352.469616095369	266.071215940394	383.427198899831	305.021047305521	283.744917996266	236.235664383749	227.890297126811	307.929625545854	197.733770715916	241.465748812107	194.250844480926	203.348762796127	243.164269791909	214.270793230749	193.313731299471	393.763922800548	369.877850996591	549.712558076212	412.542880145455	601.167093391077	416.442604771213	339.028829716542
chr1-66831349-66831482_peak.159_ELost_mutM	425.418691964587	406.28695346499	528.801714183865	450.706899123591	317.714380009903	299.155016946445	238.619595484947	315.632145362177	260.7597195214	214.716984344059	270.586663418759	341.335423264927	361.864069593347	298.528318693882	316.240868920522	576.859392940299	586.011294048816	623.616067490851	516.078231883896	638.869639229338	424.541736052124	399.005171705612
chr1-69296929-69297062_peak.160.shuff_KLost_scrambled	40.3548079276524	41.184139330896	37.9903896632673	46.3799126724833	48.8132605406051	45.8642899632839	47.7811420215662	52.8906360720784	36.5171806383703	57.4226193743422	33.5980585881523	50.4410567455327	47.4275138279477	47.3181335051238	52.8730790308759	45.5022125347304	59.4645490871778	39.1600269009835	42.4224422206205	34.4978294420091	24.4446507751136	25.1132466456698
chr1-69296929-69297062_peak.160_KLost_WT	1516.4095132814	1335.23314883326	1541.36814835401	1510.48093973898	1791.96048563537	1501.65216711445	1597.95016880507	4821.77740501763	1966.51780178483	2194.99779729922	1825.36578842911	647.018790714948	669.880879011869	555.430071827833	1143.14478835519	836.018263138106	944.748245919003	1694.03920883315	923.579604403132	2617.68775755048	1277.1593745335	1499.26082474648
chr1-69296929-69297062_peak.160_KLost_mutM	760.250717182486	664.229720853234	695.775604236129	655.447054164283	796.71234016859	877.644302412991	834.310240328665	1048.56969766198	1027.62051292718	993.774749475958	1238.88013736543	336.185681869441	362.388130519623	341.382477340032	335.638749068118	282.792855215847	340.215207072542	715.774627039782	301.752675969283	1612.53788550244	713.459837382081	778.510646015762
chr1-72764408-72764541_peak.172_EGain_WT	134.327892122815	121.926728282258	103.86082335361	84.6816423569665	140.445170678232	143.354715362626	92.7011378142962	220.463233853841	119.018959117651	152.933153371666	135.035875321731	60.3444055830064	86.6010680670537	101.332229298708	89.5627837671861	97.3883175743334	81.7463473399845	114.830154070553	68.3677619555507	126.303528558175	85.8507915776581	123.20263354405
chr1-72764408-72764541_peak.172_EGain_mutM	59.5445068023402	73.1560369693547	59.2833903213082	45.1264015191729	95.6283174333492	57.7336916371991	107.006868958478	56.4851453196954	63.0259488054835	65.1274265308996	74.9198088057648	56.6471553503496	54.5023363326692	66.5132253987117	72.2709591784719	22.5473650172097	59.1860266090178	48.729206406863	83.2463576329278	75.7821171349053	91.7410688728662	46.5333687846234
chr1-74773193-74773326_peak.181_KLost_WT	129.953769585202	166.091298748942	143.383083567815	150.142780363174	144.727035637934	191.408506605564	140.196165212979	89.0068956552776	135.11356836197	170.814120923676	166.188098227221	152.379527445929	166.389344092524	139.276015599987	100.979821796914	101.598970077547	70.4661869745011	171.656358520853	109.806495371055	115.36979026508	133.709294601224	105.180185951276
chr1-74773193-74773326_peak.181_KLost_mutM	158.456116443195	160.672333047509	142.004400071971	160.310148606692	153.148036725349	206.389304834778	187.691192611661	142.582200155473	203.955216306157	199.74349119075	195.53812641917	172.05418046971	149.88142491484	186.259350990688	183.781058769795	166.117032626792	170.734279112131	188.880881631436	142.637776741797	133.467012267445	136.654433248828	164.565628019271
chr1-75239954-75240087_peak.188_KLost_WT	60.6733126184984	91.7159944967651	70.9256065084385	79.2497606926216	28.1175799020445	64.0717216572509	26.6086599281776	29.4407424090533	39.2221569819533	39.1055306625267	44.539955063221	260.656141402308	248.404879054665	249.982592102541	262.148494566083	320.960382744979	251.645059017636	263.520481777295	270.765848608134	196.807289275724	279.935428454765	246.552992068369
chr1-75239954-75240087_peak.188_KLost_mutM	344.850176836302	318.499709101765	244.180165819549	276.74740684752	323.708990953486	322.77858338482	338.187484248451	321.794161215234	273.47310833624	314.734103659369	279.726365180287	300.137492101036	268.712239947847	279.779624286192	348.496772480239	295.968122725903	211.955605879824	257.337319635035	310.360128014047	313.496668645143	235.316577943564	270.336713891621
chr1-77660595-77660728_peak.205_NotDB_WT	868.051672625586	704.194592901307	997.860476881141	842.916611092699	1038.20952389579	805.505997093856	914.565392047524	1648.33924069293	1246.0473526715	1140.60220661035	939.715814917668	450.272260477138	579.480369229317	562.237633487768	497.583337043191	786.305398100162	1121.88854202882	1375.31192221424	795.451532536795	1696.61456272176	997.223946078732	894.917930467455
chr1-77660595-77660728_peak.205_NotDB_mutM	163.676843342926	150.376298214785	153.18705509382	138.304063915243	157.287172853061	192.906586428486	174.243805336131	225.940581278782	162.433829432158	202.214844429646	151.899268712719	160.302206515908	167.175435481937	153.337536405755	152.411915445397	180.650575137885	131.462609691559	208.460895081927	148.171138770573	169.095918084602	146.226133853541	146.247730465959
chr1-77662891-77663024_peak.206_KGain_WT	9.87705089138345	8.67034512229389	10.4167197463797	19.9168994359313	5.70915327960294	11.6389278550042	7.15286557209075	9.58535799364528	10.2789101056153	12.5021399144138	10.1695273121227	0.924312558164212	3.01335032608508	8.92794971794788	13.4122485591949	0	0	11.335797260811	1.10667240575532	17.9087092731741	2.79788171522385	71.0557155092185
chr1-77662891-77663024_peak.206_KGain_mutD	42.6124195599686	47.4159498875447	42.5860013160819	49.8618880983454	41.8195477730915	61.7669834681412	34.9059839918029	38.1702648675517	35.7056877352954	39.977772982137	55.2243951506411	61.7968967458359	47.4275138279477	60.8216574535199	16.2942193239806	54.3310000414691	36.486444638971	53.1457507941919	54.3499114826501	39.0221349426005	28.7151018141395	41.5107194554894
chr1-77662891-77663024_peak.206_KGain_mutDM	18.484195239589	10.5669831177957	10.7230938565674	3.89981247696556	2.56911897582132	5.76184547277436	12.4459860954379	11.4681961709685	8.11492903074895	5.81494879740174	24.7158132142729	4.62156279082106	10.2191880623755	1.00439434326914	4.10126608834887	17.3859200132701	26.738157903368	8.83308877465794	15.6163772812139	4.90133095897397	10.6024991313746	33.9767454617885
chr1-77662891-77663024_peak.206_KGain_mutM	6.2084319888696	8.39939683722221	9.19122330562918	1.25351115331036	10.8473912312456	4.72471328767498	7.86815212929983	4.45034478276388	5.68045032152427	4.6519590379214	7.85241982328462	6.07405395365054	7.07482250472148	6.02636605961482	6.31816667664555	3.53151500269549	12.2549890390437	0	4.67261682430023	8.67158554280011	5.30124956568729	5.90899921074582
chr1-79379717-79379850_peak.212_KGain_WT	75.7710904096131	97.2704343407346	115.962600706021	96.3810797878632	82.3545360582723	113.62359272311	86.5496734222981	78.394535019456	108.875297829215	92.8938070384929	98.4770682756187	87.5456037232675	90.793555477259	122.42451050736	103.64010250287	77.8291575594045	128.677384909959	108.794210074537	77.4670684028722	72.7659134678444	94.6862075204702	132.066132360169
chr1-79379717-79379850_peak.212_KGain_mutM	102.439127816348	88.6000892184407	111.520176108301	144.014503613657	89.6337064897661	94.0333181156776	78.6815212929983	79.0792034475735	84.2600131026099	108.739542511413	84.3169669549415	139.835285585129	121.844165359092	122.870907993258	59.7454708545957	123.331370094135	90.6590666411072	82.0005074580746	74.2700147862458	127.811630391706	133.120266871703	137.827406590646
chr1-80404136-80404269_peak.215_ELost_WT	244.386459198231	209.984920930555	207.874833762313	219.643009863382	265.190169837556	224.7119734382	215.730425654257	250.930978905071	215.316116949206	255.566999645807	241.622819808283	216.421183261592	229.276655245604	224.537935406389	184.889509063943	271.247517707035	249.834662909595	220.974437512693	223.301898761295	250.910442553629	179.800714436227	241.382617758967
chr1-80404136-80404269_peak.215_ELost_mutM	156.904008445977	148.88608264689	170.344005264327	118.665722513381	151.292561909478	144.622321366636	159.651959569066	143.43803569062	168.790523839578	113.391501549334	152.929094263314	126.498775817331	151.322592462098	148.761962175307	164.715713710444	132.160157600874	98.5969572686696	128.963096110006	138.211087118775	126.303528558175	125.757420252693	146.395455446228
chr1-81163797-81163930_peak.219_EGain_WT	782.544632051609	704.059118758771	797.491808818425	793.054722994354	856.23026310845	948.860712456482	931.016982863332	882.537603843483	1350.05369308227	1035.20625965745	1052.35298451396	602.123609318401	637.520116814347	622.61289345539	736.010995314499	578.625150441646	733.3496849955	876.095188299823	840.825101172763	1361.815955678	844.960277997602	679.830359196307
chr1-81163797-81163930_peak.219_EGain_mutM	171.155181874973	181.941773425636	170.344005264327	136.632715710829	178.411039987592	177.580077470906	229.606984864113	194.959334906464	162.569078249337	137.232791618681	198.241418489481	240.717399076194	240.937010855237	302.657495438433	259.599058889542	176.847405134982	218.361622877506	110.708045975713	146.203721160341	108.017793826619	156.534119120155	222.769270245118
chr1-83345210-83345343_peak.224_NotDB_WT	1739.06646051859	1287.54625066064	1256.44022587951	1200.44584782022	1170.51915115059	1406.12076917586	1375.20993489017	1572.16987806485	1694.2619328032	1584.42817357204	1486.03826950816	756.615851182991	794.738394697046	820.143780964987	824.576173816952	1180.06932090071	1411.5519193153	1871.43707505753	1019.12232210001	2312.10862353138	1602.74445202612	1844.34637865404
chr1-83345210-83345343_peak.224_NotDB_mutM	364.886480073109	380.140443955573	393.690731591117	344.576288143314	247.206337006807	264.353470290888	299.132838224835	209.166204789902	188.942597599271	219.368943381981	254.109454609243	301.854072566198	252.204320770164	291.497558290998	230.335971124026	296.103950226007	308.881428279533	353.470769132562	361.881876681989	383.623403904309	314.982578361253	249.064316732936
chr1-84286640-84286773_peak.228_KGain_WT	475.509450056603	498.002947961755	495.7133102836	520.067849606765	460.728669663957	532.394521684351	565.648609440937	526.167687008314	630.529985689194	670.754343780291	580.435425953941	137.062347910636	157.087262651131	167.399057211523	169.371204945867	134.740880102843	183.546313107495	481.844992657591	110.421313374253	762.911015037218	535.131692269656	537.128028256795
chr1-84286640-84286773_peak.228_KGain_mutM	146.321453919495	182.483669995779	188.113703655211	128.136695671726	131.453254262858	167.900177076645	164.229793535204	110.231616926921	147.421210725273	164.853798406339	172.238323336964	161.094474422906	93.8069058033441	128.674075309924	142.657552856892	136.914120104502	174.912116284532	123.368806552723	117.184311409424	164.760125313202	160.951827091561	220.257945580551
chr1-84387643-84387776_peak.229_ELost_WT	80.1452129472257	48.3642688852956	68.6278006820312	35.376870326759	56.2351598040889	43.7900255930852	28.4684049769212	95.8535799364528	59.1037331072882	40.4138941419421	46.2134215829374	72.4925134903075	17.5560410302348	48.4341272198673	92.6664445908014	32.4627725247778	38.4361019860915	47.1098067981757	41.6846606167836	62.2092006331312	54.1905511159145	46.0901938438174
chr1-84387643-84387776_peak.229_ELost_mutD	10.3003530724427	21.2694403781272	22.9780582640729	28.9700355431727	13.9874255350272	39.1805492148657	16.1654761929251	17.116710702938	28.4022516076213	20.2069470709711	18.279403523056	13.3365097677979	17.0319801039591	21.8734768089723	17.7352047063735	27.9804650213566	2.92448602068088	31.2102470037914	23.7319749234196	39.2106476717918	28.4205879493791	6.49989913182041
chr1-84387643-84387776_peak.229_ELost_mutDM	51.0784631811544	48.7706913129031	61.2748220375279	47.9119818598626	69.0807546831955	78.2458615202759	44.061651924079	57.1698137478129	48.4190765501354	39.3962781023968	45.0548678385183	52.8178604665264	42.7109654914667	43.7469536179446	24.1642164124339	28.9312575220823	33.8404810964502	12.6607605770097	33.4460993739385	35.8174185463483	30.9239557998425	44.0220441200564
chr1-84387643-84387776_peak.229_ELost_mutM	31.042159944348	44.7064670368279	39.8286343243931	38.1624506674487	43.1041072610022	61.7669834681412	39.0546460236155	47.5844557541676	40.4393963365656	29.3654914268788	36.558807046112	39.2172613963959	27.3821833979035	48.3225278483929	32.4775936185464	37.35256252851	36.625705878051	90.2447236477553	27.174955741325	60.3240733412181	45.5023921054826	63.2262915549803
chr1-87433010-87433143_peak.247_NotDB_WT	123.463136142293	112.985434874892	134.191860262186	134.264972421243	125.315914487284	102.215138687017	140.768394458746	73.2595218085746	93.8626791223295	102.197725114336	78.9103828143193	128.083311631327	115.555434243784	169.184647155112	143.876848180455	94.1284575718453	129.930736061679	138.385057469641	134.030324697033	144.777776018924	130.469642088859	100.157536622142
chr1-87433010-87433143_peak.247_NotDB_mutM	221.669242148049	238.705439148154	213.236380690597	304.463931237383	222.086062576554	199.244616448537	187.405077988778	218.922729890577	223.160548345596	194.510037273088	163.742262544558	177.203921865196	175.29837983921	225.095932263761	199.853588034946	197.49318515074	110.016378873233	134.557385667289	212.849992706939	268.442126368421	177.591860450524	72.532965311905
chr1-87583207-87583340_peak.249_EGain_WT	479.460270413157	526.723466179354	551.932959503032	480.930445820075	640.281540307469	526.402202392666	571.657016521493	668.407552949729	637.021928913793	675.115555378343	621.757176171553	410.39477582491	409.291583421295	399.414150506693	440.276456835722	431.659795329472	442.572217796373	581.511677664981	572.02667017486	627.181850019477	580.486827442758	557.514075533869
chr1-87583207-87583340_peak.249_EGain_mutM	251.159294095179	261.736043379247	302.697620865388	301.956908930762	309.436107754479	316.555790274224	265.943541970334	261.029838219804	304.174589835907	289.293702670737	232.740574434403	275.9733209376	277.228229999827	270.293677710872	223.020199182646	305.883530233471	210.841515967183	353.617987278806	246.787946483436	280.129915578282	320.725598724081	327.358556275319
chr1-87586029-87586162_peak.250_EGain_WT	598.831485471877	696.337092634228	708.64331686401	789.294189534423	764.883810634803	680.128239606286	747.331394972042	1385.08423008174	952.28692175839	847.528787221304	885.263788929973	352.955352567563	422.655137041324	344.39566036984	456.792366218532	438.858652834967	556.905695081087	603.152745162893	430.1266750369	889.591569053776	610.82175551308	657.228437215204
chr1-87586029-87586162_peak.250_EGain_mutM	336.101931761077	315.112855538369	292.280901119008	337.055221223452	301.300564331045	304.110204053031	350.490413032447	445.034478276388	342.450005097606	274.465583237362	314.482977512858	275.9733209376	264.126706842935	267.950090909911	329.985652567961	236.611505180598	272.534244879642	263.520481777295	271.87252101389	410.580724178666	298.04803113753	335.9266051309
chr1-89070011-89070144_peak.253_KLost_WT	162.830238980807	194.405394538933	189.798761261243	154.04259284014	154.147138549279	193.367534066308	234.90010538746	170.140104387204	235.603439526078	244.518596930743	188.844260340304	160.56629581824	191.806299016894	163.381479838446	163.49641838688	212.434210162144	121.853584195037	203.455478109621	127.144363061222	123.287324891115	181.126026827649	182.588075612046
chr1-89070011-89070144_peak.253_KLost_mutM	169.179771696697	189.799273692715	166.667515942076	128.415253705795	178.411039987592	180.230526388382	235.043162698902	128.375330272035	231.275477376345	244.663970650678	251.277434345108	260.524096751141	190.365131469635	218.288370603826	265.141310360283	243.402880185782	218.083100399345	117.038426264218	197.602506227644	133.089986809063	128.260788103156	135.611531886617
chr1-89893458-89893591_peak.260.shuff_KLost_scrambled	107.37765326204	126.261900843405	100.950269306827	105.712773929174	107.760268152505	106.248430517959	90.4122208312271	78.7368692335148	84.6657595541474	101.034735354855	71.959060347805	107.484346049381	124.595485222039	151.998343948063	124.368123003444	88.5595300675947	146.085039794964	95.986231351283	115.339857399832	99.5347210130099	86.2925623747987	111.680085083096
