label	wt_olap.DREME.1	e80a_olap.DREME.1	k88n_olap.MEME.2	k88n_olap.DREME.1	k88n_gain.MEME.1	e80a_loss.MEME.3	CRX_Corbo	Crx.MA0467.1	NRL.MA0842.2	FOS::JUN.MA0099.2	Lee_2010_CRX
peak.6298	0.9998696729316605	0.9998792423352181	3.700141385733465e-05	9.517018171627357e-16	1.0892712568920294e-07	0.002035950701967568	3.308434031221964	1.4947805067192535e-06	5.336407297526642e-13	0.11289919077543968	7.5260361735004935
peak.6299	1.4885518592537952e-06	1.2123980940294432e-06	6.392021247164962e-05	1.7795684371772184e-15	2.0339821528941105e-12	9.891076724806117e-05	1.8395766569948693	2.3522597774071806e-06	9.917094152369857e-12	0.16285945257428897	5.509775409929963
peak.6300	3.3504570161592315e-06	3.1315742984923446e-06	2.0834673016041198e-17	3.455513319790286e-07	3.4239335474250202e-12	0.9067201976056152	2.7448352283833595	0.04678321763985227	1.0032651792746056e-09	0.0041625779310747405	4.29391404579135
peak.6301	0.9998689078295148	0.9998781585450063	0.00029313224590040283	0.99961394059304	0.4265947376527365	1.7914400406816805e-08	2.4186804375401523	0.0003367940839605649	8.101065194152889e-19	0.13869918898794178	5.094880316955113
peak.6302	0.9998682890000019	0.9998778178221062	4.705024506179538e-16	3.3106746968090333e-16	2.0901350795503914e-12	0.00019533840993439663	3.176273659322261	0.25306611767736764	1.3246142648690808e-11	0.04652738099185937	6.057994502091367
peak.6303	0.9998692732592455	0.9998788302893392	5.994493341212347e-18	1.443064213281317e-07	2.981321769040884e-15	1.3768882961656034e-06	2.9370246393374737	0.010664654532050982	6.58758100423852e-06	0.01617046378650595	5.768482529073713
peak.6304	0.9990860124077403	0.9984879761097442	2.2676059824356917e-14	0.9991618476196865	8.700696117028989e-13	5.51038849659644e-10	3.052127357066833	0.0036660678242010987	8.828210024309351e-08	1.0059282645473457	6.5700037405293905
peak.6305	0.9998677837108243	0.9998774589546081	9.04405505501173e-08	1.1181289642355737e-15	2.017411508737619e-17	3.377171967648493e-06	2.0797566763093878	0.19610857006122748	1.911605405392016e-17	0.0010700755832296716	4.588069699427951
peak.6306	1.999637498092711	1.99952068929051	1.075535428493427e-13	1.966525358794171e-06	5.604023129692314e-16	7.298946466842861e-06	2.054830608519961	0.5591245161203534	9.64669732657773e-15	0.5290420158179902	4.059661545912789
peak.6307	9.832626812495122e-07	8.535305954358679e-07	3.0925037423796726e-21	3.600404915471848e-16	4.666559122546454e-18	1.1666531468517357e-12	1.2289837668937853	2.4517034596811204e-05	9.163334488024994e-09	0.0636873943293765	3.395703638031147
peak.6308	6.743759882132528e-06	4.688987256801079e-06	0.006922974452599003	1.4731204331923695e-06	8.082458866916078e-08	6.422102771459855e-05	4.094191200025223	0.0007107441530426448	9.80442880495868e-15	1.326832323073676	7.583943431962119
peak.6309	5.454449604120663e-07	3.1151834772858064e-07	1.740390964795456e-20	3.4555133206602943e-07	2.9386265260333737e-19	3.5179359067050184e-09	1.0652187794131545	1.3598819713296098e-06	1.0476520516680628e-05	2.4120628472783916	5.507073772848376
peak.6310	1.6695636520167028e-06	1.0111087471055293e-06	2.0178679087722622e-11	9.832626827909294e-07	2.833434021842901e-12	0.0028022406593692316	2.633603652878742	1.3950551562317973e-07	1.8979864936479326e-10	0.46523452781779406	7.631750005549011
peak.6311	1.821749378225534e-06	1.9665253583068817e-06	2.8275897481631136e-26	1.9287785092140345e-16	3.715464779619126e-29	3.4709983658350933e-16	1.2760031936353629	3.880270825357786e-07	1.6387369500521064e-11	0.002882990325099934	2.3274916668465346
peak.6312	0.999761731155397	0.9996639495293091	3.967920851940427e-11	0.9996134811967118	5.2542999302246444e-14	0.003496932867854465	4.249469260876683	0.9941003736084333	1.727096196874959e-09	1.1032207435505088	6.607336672554091
peak.6313	1.5484527809134226e-06	1.4221479121363885e-06	6.696673513169653e-10	3.702644853853493e-16	3.982398473369457e-07	0.9295191505800479	3.259427152750809	0.003493496390811751	5.094210915576537e-06	0.0004469353113291844	7.538483938627427
peak.6314	0.9998785992650533	0.9998594240215601	0.9869436402797779	1.9995022081288478	0.9048097194616683	0.008540976934915614	4.276575373637953	0.044361812726986284	1.678924598337962e-15	0.033342096801774496	9.732500286989032
peak.6315	8.863270539894685e-16	6.844326959094815e-16	6.486614516414015e-24	1.3751029542154694e-16	2.0857528934649063e-21	1.4397620322293972e-10	0.20712497483645465	4.4779408639131315e-10	5.561247167352674e-18	0.0003792579015827299	4.344072668068514
peak.6316	3.815590414775337e-06	3.537790950165587e-06	3.2435596729184165e-17	1.2983525872459572e-06	7.012634066128417e-17	1.5315064112026623e-10	4.862902068223669	0.000809043391550012	9.977572597659866e-07	0.015539259244651446	6.97793713441807
peak.6317	3.1640286036372807e-06	2.4358561395417975e-06	5.669006621500277e-11	2.798753802503735e-16	4.602282312118134e-13	1.467039969516322e-11	2.0874290686760584	0.004137297136595804	1.8776108972821657e-18	1.466883523005995	4.101241699686289
peak.6318	2.471814537639461e-06	2.0659286869150616e-06	0.12960123814376492	1.0030806122420413e-06	0.02109483047887473	1.0011708667076595	1.8942169192330724	1.6188615383654e-05	1.0486311530067209e-14	0.36482070845753856	5.519101444622935
peak.6319	0.9990851749176053	0.9984870220516185	0.00015449689101538046	8.877300343303462e-07	6.039281393874291e-09	0.03308510077719688	3.703711716122098	0.4090022620444819	1.963094572410456e-17	0.000480489889403587	6.212560905661797
peak.6320	0.9998782551526045	0.9998587592908158	0.008615658766239551	6.148080511953923e-06	5.700042734627442e-09	0.39916969625950754	2.960965669440372	0.4352583421220388	4.957129854098407e-10	0.9607794838983588	6.760202491815985
peak.6321	0.9998682890000048	0.9998778178221087	1.9925248565230817e-14	7.519147914338162e-16	1.9184944493699963e-20	1.334334275105123e-13	2.955682531808745	0.0008478433081512234	3.1627718463951737e-10	0.5076198808713427	5.5481402283769325
peak.6322	0.9998794838206269	0.9998607020164729	4.4111093525085154e-10	2.7877704683027497e-06	4.623572758981128e-14	0.00181622254217531	4.917751253032769	0.8751932630194574	1.042587622765917e-13	0.02608771628556501	7.239294527556405
peak.6323	0.9998686945855123	0.9998784422172864	1.6709947885051072e-10	1.4426590066436823e-06	8.298497429069514e-16	4.7257147405375495e-15	1.9751861636548553	0.025792194650286527	1.186971437728514e-14	1.001332676549016	2.711779569319397
peak.6324	0.9997608926686995	0.999662836534546	1.725792068065969e-17	3.119779503994064e-07	1.2390151246455212e-17	2.634661047650421e-09	2.3112389079194267	0.9425956515369674	4.734829368607833e-12	0.09033188109272511	5.545807306219864
peak.6325	0.9998781614473308	0.9998588820093112	0.01256030851651913	6.992353991586108e-07	0.0009140469747001339	0.9910643721860093	3.328362069884072	0.9988783896195387	2.0754470622906445e-16	2.474459056251093	7.797981162107654
peak.6326	1.9989523884318792	1.9983640115013213	0.8721711626643326	2.1123452648189286e-15	0.001879372228036149	1.7024207187726912	3.3910846364556853	0.1262981334947173	7.074479222655664e-12	0.0015519180118992084	8.785833590237868
peak.6327	0.9998872418483382	0.999867504254498	1.91255216862238e-15	9.258453120229962e-16	9.369749552772964e-20	3.1091243826988904e-05	2.5859966765438873	0.9986446189589939	3.907775769228616e-14	0.9090245927727246	5.084627978742874
peak.6328	1.5421013528849682e-06	1.137028750711184e-06	8.076557285280032e-13	4.729966343439896e-06	1.654324024427872e-11	0.030121287161543414	2.412848518860337	2.490661130732649e-08	6.596848197266515e-14	0.01759264790455485	6.37829503368661
peak.6329	0.9983497674114847	0.9958625993111961	1.0144445188284323	5.965791582172697e-06	1.0294126055344348	0.04194632865590929	3.2116367006003115	0.0005496735767058232	9.924690466759428e-06	0.0009916156009259387	9.24679750945917
peak.6330	1.0566472345279696e-06	8.82735148201971e-07	5.950735391426662e-14	3.1197795048334203e-07	1.1460516074467756e-11	9.14017477167768e-09	1.3654587111227476	0.0025713067389149225	2.551991925894366e-14	1.0370667599748262	5.613454006518815
peak.6331	0.9998683890567056	0.9998779802227735	7.372676359111178e-10	0.9996133953023827	1.514895473941208e-12	3.715315083260684e-12	3.306944104127674	1.5875964661430075e-05	3.0936709390448835e-11	1.0103769229522568	6.294871231571724
peak.6332	1.998960683538604	1.9983440394215886	1.912550508359197e-15	6.701204730369542e-16	2.6256554091555615e-14	3.140513067603907e-05	2.33965370005066	0.8380643748259552	1.0519546709748936e-05	0.008193852365032199	4.213593489273302
peak.6333	0.99986693273706	0.9998766854417497	9.753368138604807e-05	1.9997535563993667	3.370977162209446e-07	0.0004840356905151412	2.2548057917094284	0.02860764760556708	3.375599948973414e-11	0.024219006175751352	8.47565096293366
peak.6334	7.663461818188626e-06	7.021425186923228e-06	0.00019228752791284524	1.433086038326593e-06	4.370228438584363e-12	0.0002645791149436934	4.3114171617444725	0.33381998895512394	8.516028666843335e-09	1.0116422650142887	7.794706476339861
peak.6335	0.9983510104871283	0.9958641777645006	4.124712749781747e-15	1.9995829191112164	2.988257080569167e-20	2.0967886135073565e-13	3.484062073529377	0.0002829628869103662	1.1399807520502205e-17	0.1600078271118293	7.320824883521571
peak.6336	1.9996448867443917	1.9994875904740832	3.399605022766013e-13	1.7821809997328916e-15	2.285170281471183e-15	4.208800968578979e-10	2.4483939165482242	1.5500715437515082	1.8539501306714636e-11	0.2996629532624802	7.609121192745021
peak.6337	1.999755324142495	1.9997174709822274	1.1728112490471546e-05	3.1197795074908e-07	2.3955909369712996e-11	0.38425192902466787	3.3439236177901694	0.8447793224447832	7.929086569113257e-05	0.19267935820745824	8.238843976878991
peak.6338	1.9996463002805913	1.9995287137455897	0.00861565765861702	2.3965785189873876e-15	1.2209241120189082e-15	0.01369947642274158	3.40476855711316	0.3144894980958553	5.886798724513986e-05	0.993426727098102	8.742291338910139
peak.6339	3.654092344002632e-15	2.8424794980018888e-15	3.5644595399881175e-09	3.9993301125191048	1.801294337138384e-07	6.617685606681638e-06	1.1306740133533872	4.3721083679200855e-09	1.7245084423747042e-08	0.005868960546482463	7.443506677351947
peak.6340	3.895901975518583e-06	3.4430926453226505e-06	7.577258947778222e-07	3.455513323591849e-07	1.9938067650847343e-12	2.2617143130229811e-07	4.10493531809219	0.09277564241201632	8.951793219217299e-11	0.0034678770404969125	7.682586310777674
peak.6341	1.9997369513533054	1.9997563424223261	1.3401566579463445e-08	1.1275691032338995e-06	6.730853639639778e-12	4.879986241973898e-08	5.1241322597270775	0.9673997260962359	3.4803116946242126e-07	0.0013020733043842376	9.723498965786584
peak.6342	3.2780690280322168e-06	3.261306385577017e-06	7.794313860502821e-20	6.6164053857005505e-16	5.855906215270604e-13	2.214117414182541e-11	1.7077404091119246	1.13688456213952e-07	0.00039343086902835487	1.7393174590313691	4.947664043732777
peak.6343	0.9998766788085698	0.999857881960521	3.621119341247665e-06	1.6824980758536505e-06	5.44785529263099e-10	0.9979656227052967	3.08526887219346	0.0013913801207252744	7.406068270217298e-06	2.41260662199945	9.801184323725249
peak.6344	1.9997356418027668	1.9997551060504084	0.15704417807293472	1.2952406345457579e-06	0.002153977571518566	3.940525281981389e-06	5.7273224591716705	0.0013841093873910885	0.000491594110308832	0.006468531033560845	9.401452451866895
peak.6345	1.967521922523978e-06	1.8659978264494685e-06	1.4004218315273676e-21	3.119779500993395e-07	2.3636766056328983e-13	0.7143239926551406	2.3293338642514434	0.0010934828428536014	1.0606617016291193e-14	0.00048683746239576816	4.679811891263496
peak.6346	1.92145304598911e-06	1.7009976768050046e-06	1.1009858286678402e-21	1.4430642035503146e-07	1.6239656707971806e-22	2.615584888025507e-11	1.747352525738651	0.18223668517418357	1.230995212033398e-15	0.4903471631883794	4.0754470949225325
peak.6347	1.9997439111613378	1.9997348170474798	4.401233113112167e-10	6.575292814577165e-07	7.384301708185878e-12	2.9176062497895436e-07	3.7079882853098947	0.03612980069460974	5.002860026122859e-17	0.05767818410563933	5.487239336039857
peak.6348	7.3384554955747e-08	2.9204554220799314e-08	7.098356025548306e-19	2.1210113942035655e-06	9.031594709641077e-17	0.03388669774271315	2.224808249998663	0.3859884980606378	7.692285497994443e-15	0.03474837806588172	4.3840926794977895
peak.6349	0.9998853477109704	0.9998656674612253	9.976767861272466e-05	2.1551436972880523e-15	1.9736561056337252e-06	8.314030271221793e-08	2.2307952200676597	0.2068279471786924	2.2641068584050995e-10	1.5872970189902195e-05	4.828559744706473
peak.6350	1.9995203241012156	1.9993243248754007	1.7950211127724207e-13	1.9995828235785689	7.64387721846939e-13	6.026024352891473e-12	3.442422639549587	0.14219633972602122	3.594127976032104e-09	0.08595069169330424	7.597094681921733
peak.6351	1.998227396253955	1.995721258248601	1.3290167153892698e-13	3.455513317831433e-07	7.454298325981577e-16	1.3411705635228304e-07	3.0511052800413045	0.010817345995257497	6.740301741146791e-11	0.00043919225412661394	5.704852477284025
peak.6352	5.052891789080814e-07	3.5886749920413655e-07	3.1886118499689964e-14	1.5142712338756032e-16	4.817081297119035e-16	0.00018285749092208646	0.5887055129174866	1.0569409486902402e-08	1.3303717683218598e-16	4.400526958183139e-05	3.9806857134163742
peak.6353	1.0338466053986803e-05	8.796609452623454e-06	2.4685320909150565e-16	3.119779506024031e-07	3.0978473283605528e-12	0.007067279800416614	2.8371952529716546	0.0009254668103957105	6.684332385277094e-09	0.026022168211932466	8.128127520361213
peak.6354	0.9998799157252514	0.9998610316794184	1.8180745823389384e-11	1.3938852349112087e-06	4.025595824410402e-09	0.8284407218079194	3.6887642572269823	0.1319085043932194	8.396794873159752e-14	1.0231822082544304	7.95421190797717
peak.6355	0.9998766788085693	0.9998578819605207	6.745035345292202e-16	1.643903915798718e-06	8.956496675626149e-18	1.7699231371664955e-09	2.6851356816303453	0.6243172896801583	6.720610433074206e-07	0.6243483548122629	5.456690402899569
peak.6356	2.9993978403999204	2.999183160894048	9.447775971194942e-08	2.87265962434945e-06	7.205255484537976e-09	1.1316919395271807e-07	6.807073204699991	0.013735562230905761	3.226779757387725e-15	1.0138478605115013	8.971652661425548
peak.6357	1.9996267098541636	1.9995385884279653	3.2313919800759096e-15	9.225219153784867e-16	5.1604916328304464e-15	0.004023267297025954	2.7173794643916844	1.0071695387480166	2.048963173705761e-15	0.018390159594519027	5.8502234669564235
peak.6358	2.439582328504599e-06	2.148311620525759e-06	4.36745672294375e-18	1.4430642168038976e-07	4.878557480147815e-12	5.7807702598910045e-05	2.806739176592924	0.003160417341458919	0.0003806120633867698	0.994397157812138	6.970761538475093
peak.6359	0.9997868285832027	0.9996187997553282	2.453298019463386e-05	1.6519950433886748e-15	2.2048952812438278e-08	0.0073438943763065685	2.120716454112895	0.3521428864520802	3.983428617633074e-12	0.24152221830935514	4.947912159434217
peak.6360	1.9997346650241403	1.999753853213683	2.01371281686659e-11	4.427016938225112e-06	1.7453340428842064e-15	1.1677933151658148e-07	2.9937993505282052	0.5587849738415878	3.135066557457416e-12	1.084379733833728	4.551262146287803
peak.6361	0.9998782809007606	0.9998590762140138	3.5665395906100606e-12	1.8518234271019258e-15	1.60292867198288e-08	0.9985315893553541	4.851940417464372	0.9212221701791768	6.353449639651111e-09	0.00011248906496591883	6.868103674407257
peak.6362	1.2623207011035807e-06	9.919574350196699e-07	2.5320420181817543e-19	9.694519358239688e-16	3.6509367242308097e-19	2.5045720570841863e-16	1.894440040509308	1.1850205830701577e-07	2.0428789099130687e-17	0.7686754431286821	5.0335045712981294
peak.6363	0.998351628320077	0.9958643595507612	1.2540350468203922	6.999124182129677	1.1537185222931161	0.9981293993738922	3.8353730895899893	0.0014467072564458808	1.073836762183657e-13	0.017565957389206275	11.527265474987077
peak.6364	3.3504570220216304e-06	3.1315743029139943e-06	0.004478770794167066	1.1649999659328951e-05	0.0015763909104634475	0.00018288887459509014	5.01265862232235	0.00046637847912015104	3.773855718041032e-11	1.1484319782675632	12.609013998594133
peak.6365	1.0509896835625524e-05	9.165530192813904e-06	3.029567261886517e-05	9.585918887157839e-16	2.3957016169171995e-07	0.08293269245154408	5.212705039721426	0.0007000232118751859	7.807453108708003e-15	0.2738272978138517	8.950113844891888
peak.6366	0.9990863778374707	0.9984886478540768	4.138446133861861e-07	3.8102339512651996e-06	4.577832678011276e-13	0.9888400061943892	4.436230768536918	0.1630412415721702	1.6423241072986025e-07	0.2738670365430607	10.931525358657947
peak.6367	1.4252121817152914e-05	9.618169878327625e-06	2.6583053926644327e-08	1.2952406328521644e-06	3.688874733993394e-08	1.1782013529725552e-09	6.540837641694258	0.1898211292153928	1.518417411504795e-10	0.12195460922148522	10.745571666830335
peak.6368	1.9997361460953846	1.9997553059812712	1.501100779370911	0.9996557070123023	1.1176754851628412	1.9967685121000605	4.150645893908925	1.9451169218604596	1.032240875724277e-10	0.00028496434347217005	8.259969764907634
peak.6369	1.9996380435376704	1.999521000808857	3.358684459842608e-10	5.1527294017027325e-06	1.335154246187663e-09	4.185353170003272e-07	3.1114756333010334	0.00012726596937967828	6.315209555465906e-13	0.00017920394042421662	8.233918048016898
peak.6370	0.9998762938535273	0.9998848408699071	0.3229585656368642	3.4555133229695946e-07	1.4665040527558758e-06	0.6569780285089106	2.975378924898531	0.5339456989581576	9.375261613333362e-10	3.502032636733609e-05	5.94301925489617
peak.6371	1.99811395659353	1.9955283956123286	0.34874783333662673	1.9992642184689549	4.347266992813164e-05	0.015386716847806545	4.399092561656647	0.29786617631276224	1.3740413729100448e-10	0.24113916104325822	8.655462642525755
peak.6372	0.9998691998746922	0.9998788010847861	7.689165150021026e-05	3.887898127727256e-06	9.354224433233791e-06	0.3223189295949335	4.114861114656692	0.0023617942357906044	7.389650336783938e-11	0.2780458719357375	6.836923160735497
peak.6373	3.715886747473253e-06	3.8033186316011304e-06	1.1777628812586186e-14	3.0467656270997383e-06	8.466903667552928e-15	1.270247277946288e-07	4.371187386813343	0.003659274200602535	8.149731578043484e-16	4.164013458422327	6.828971537767384
peak.6374	0.9998795562086163	0.9998605722843867	2.0061006951031905e-06	0.9991644203585532	3.938353175316252e-08	1.7801593020480298e-05	4.148692891223451	0.09859815463691593	1.3983313367416843e-16	0.9448907230910443	6.762050133748733
peak.6375	0.9997878520016601	0.9996196059367677	1.0699707292177707	6.168903622393626e-06	0.915551178228371	0.9997102951008646	3.028037429142126	0.38702695021459893	1.530426465763505e-12	0.024926142228678547	7.484831167177475
peak.6376	2.8774000498688096e-06	2.690323868413929e-06	0.9726640130329838	1.9995814916526038	0.9688535322311703	1.8835894202995238e-06	3.178034546585777	0.6024474639156834	2.11648382645495e-10	2.9538624236387476	7.402539835334781
peak.6377	3.942524463022782e-06	3.491626160775041e-06	0.06611329543156748	4.677035620468402e-06	1.9782907638028166e-05	1.020250206836248	4.450382806050033	0.009294091017632775	1.4777549828947961e-09	0.11207173230239859	7.801145452252349
peak.6378	9.832626833220377e-07	8.535305972671128e-07	1.5832028102185247e-17	3.4555133373590756e-07	5.102187066289693e-11	2.744538073925898e-10	2.3561468352866637	0.0030114948175604473	3.879630019657493e-11	0.0013905319365808129	7.871385142115447
peak.6379	0.999869605460202	0.9998794254799659	0.0009029558670930799	1.4430642357245633e-07	0.00034347073532452947	0.0012331232776744852	2.9103913550193896	0.8334590902255509	3.445933214983619e-13	0.9952224786903671	5.821933507541427
peak.6380	1.3035850871200281e-05	1.1847159303524635e-05	4.593681864540203e-10	0.9998918251350578	2.5616363030716967e-13	1.3689225956382552e-09	4.1306367151405805	0.0002179444986246344	9.912075099105018e-13	0.7811038464654203	8.224033184144183
peak.6381	2.9973004728859953	2.9942256277239587	0.0003273582380029554	0.9991620127492145	2.5015582175628527e-09	8.834959320076396e-05	5.5527853183817735	0.6176032980521717	2.1119081894891498e-13	0.15337922005347415	9.338300240101738
peak.6382	3.86066272644573e-06	3.5438544599631867e-06	1.0521236434904164e-06	6.575292813501599e-07	7.943945211102131e-09	0.9521618275649287	2.4345259952095057	0.836976369430502	7.816544869093099e-18	0.0014053705413604152	6.08492758691329
peak.6383	1.999555162014132	1.9992212523651367	0.04728621290963207	0.99989002217276	4.6831419781009524e-07	1.4716340207064843e-06	2.1702776458123845	0.09693533760774084	8.450950521014113e-11	0.017972232034353025	5.556017172111657
peak.6384	2.0988142714207407e-06	1.7870789212253246e-06	2.764043316711579e-15	1.2983525861040092e-06	1.4006339416592503e-10	2.43767159177328e-11	1.0085729639507506	2.539594405069515e-07	2.313279737655657e-05	0.9138305654267571	2.370849049618239
peak.6385	1.9995405810571336	1.9992750158381045	2.7172383677641353e-15	6.575292812104381e-07	2.9505401762027927e-12	0.343585710103207	5.057208006724606	0.005551384016912692	7.525582066513459e-10	0.24969989169614637	8.133592709373275
peak.6386	1.9997491214726342	1.999738723785716	1.3488566549970006e-05	1.1667964571986148e-06	1.9963115467074374e-10	4.246538302268411e-07	6.092368084246248	1.5942444358394212	1.9433960537100227e-06	0.9945506515958267	10.910040250387357
peak.6387	0.9998785670328438	0.9998595064044937	0.0002062012106303974	2.9985264567913648	2.310330794320974e-09	0.3027560156679278	2.6427865465419487	0.19081827841534918	1.4480159087863007e-12	2.038750125283299	8.755057808697677
peak.6388	0.9998673458931041	0.999876916942361	1.290529135344627e-06	2.999179102008875	2.65329234569959e-08	0.9055958472422793	1.3540817960345473	0.0008233636413145261	7.754871458149344e-15	0.4677136480984969	4.9125187245333235
peak.6389	5.6422159206222695e-06	4.236401181965835e-06	1.3364244417632424e-21	1.4430642251184154e-07	4.031202811142455e-18	8.153296561324068e-08	2.5481121339290116	4.3810905632517116e-08	7.758489470691341e-09	0.3647341870957738	9.322510557803273
peak.6390	0.9998775886866991	0.9998587062865644	4.4280442215314667e-13	4.122716419535476e-06	1.803956696410617e-13	1.8930644015043045e-11	2.3917715410324756	1.8916833790231532e-07	6.410427435351432e-13	0.9475512562119874	5.326299622221015
peak.6391	1.6095728133122686e-06	9.538840043904734e-07	5.169879721021004e-07	3.971180997706748e-06	7.489781673093308e-11	0.030261970359787477	3.345581084171531	8.88365232204092e-06	7.706077866718623e-12	0.6446696769982959	8.28284116531458
peak.6392	1.13608706017953e-05	9.939043052575644e-06	1.760722491320935e-07	4.396555514710317e-06	2.9443699837570406e-07	0.18094543031676671	4.538779647512969	0.0010525675172027404	1.899434179113517e-10	0.018747103807955728	8.793578031850608
peak.6393	0.9998677837108242	0.9998774589546079	1.0962696950350894e-18	1.0243968981341475e-15	3.484886430830313e-20	1.954711167725799e-14	2.4365621396830957	4.2662533173377694e-05	1.5939485205181884e-15	0.0185874627613029	5.643582281149849
peak.6394	1.999638084247062	1.9995208369930708	8.097489073392484e-10	3.455513336870165e-07	4.661852485003404e-08	0.00011254306003186553	4.1285188518802105	0.035786616324805884	2.0744455216391315e-09	0.024773741561607637	7.323710527456128
peak.6395	1.1776681885630454e-06	6.242210587809041e-07	5.585280536766029e-20	7.908340182153058e-06	1.7103659025636763e-14	1.3437739998526957e-10	1.3312237932935682	1.4034964707238737e-08	1.288863228745259e-05	1.8585073029619457	5.0181343773026095
peak.6396	5.052891793672675e-07	3.5886749968581125e-07	1.7751638831540957e-20	4.0888039012043054e-16	9.187514307501777e-19	3.604486059894472e-09	0.4314352193090801	1.479672832982968e-12	1.9360179167061592e-18	0.00889422365379001	2.6689750049822263
peak.6397	3.0241691589753046e-06	2.748732976413076e-06	0.00011579788860917976	2.975726180956859e-15	1.740056069496409e-06	0.5357169881447015	3.7021929623699896	0.0038268776362852743	4.301733879834516e-13	0.00047321931817030335	6.663535806604203
peak.6398	1.9996281260180298	1.999539930558142	1.3399037718654026e-08	1.0829822603551555e-15	2.0073663508364153e-10	1.3474209986814419e-05	3.289742698459893	0.15840239806379763	6.417527809549535e-17	0.06409520997331088	5.44738639209012
peak.6399	1.9997448954205805	1.9997358295147118	0.13243765489629117	1.4330860394766233e-06	3.9959989309985016e-05	0.3574572314020419	4.792653495989613	0.10398522634706592	3.889900873272582e-13	0.0021750468375292984	8.51779056420728
peak.6400	0.999804792127177	0.9996350827655778	0.47411736419111367	3.119779523510865e-07	0.006360138718271506	0.912665036169845	5.107667252374816	0.10894235807162385	9.109393635825965e-08	0.00046742211579435284	6.611103501745327
peak.6401	9.832626821118263e-07	8.535305958749799e-07	0.01525311822029784	4.998655531770565	0.0023130226109735123	0.17221369366434658	1.327863424117953	4.71654698775666e-09	1.967733768327079e-06	0.24247988510907292	9.704803672129376
peak.6402	0.9998865253791566	0.9998662916822821	8.662654075235788e-16	1.88939694732606e-06	1.8109800699648303e-10	1.123802273833392e-07	3.7140177757910227	0.001388089989181662	2.6026894100679985e-13	1.1621610095309953	8.026804182981191
peak.6403	1.8217493820919222e-06	1.966525361697982e-06	6.696595465116598e-10	1.4430642134403399e-07	1.937198341729253e-06	0.937517930457434	4.277416619793705	0.07099195138549101	6.9917732751320275e-15	0.4647235262189295	8.333671879512563
peak.6404	0.998351156259673	0.9958640772369689	0.9971930076973428	3.6104292755698005e-06	0.9993674241418173	0.8445229861333554	4.243539358339287	0.00037126844538703277	5.427588167693245e-06	0.02735755898435496	8.873752926512037
peak.6405	1.5557954972486196e-15	1.3601885955782964e-15	6.353814983159873e-20	3.1197795049416987e-07	5.342184372162105e-20	7.193966871695543e-09	0.2558256903411074	6.465448269815851e-12	5.306494449486486e-16	0.0010283886113017161	1.9446276309718176
peak.6406	2.978100279584862e-06	2.5837328242145437e-06	9.170601730577723e-13	1.443064206534776e-07	7.742428227669855e-14	2.3047973560110083e-10	3.392262574144207	0.909756201570536	1.4185864398244301e-08	0.00036379726382578827	8.650857188350338
peak.6407	0.9998803936987523	0.9998615263425132	2.3138248647498278e-12	2.8670056650246905e-06	8.930182366186427e-15	6.396510963409726e-08	3.5740531795574926	0.09701696576569571	0.0029447760944133084	0.011621526623754461	7.544611128630805
peak.6408	5.786737332489817e-07	3.880720529279428e-07	4.360445225578603e-21	1.3938852337564229e-06	7.133196269540365e-23	1.815892515828827e-15	0.8942497370129276	9.415824766493946e-08	1.295856169547288e-19	0.040263037554002505	1.9678272762014215
peak.6409	1.529704202310439e-06	1.3239855793979035e-06	3.0958381997160563e-22	3.4368816807096924e-16	1.2158187265318798e-23	4.436989752128508e-08	0.9796432770886709	3.91007441141132e-10	3.781076789434086e-17	0.14548792914229752	3.702199764098393
peak.6410	0.9990931215569507	0.998492015513546	0.0013050793687705623	4.319343796043333e-06	1.6565458863333875e-10	0.09625153252007251	5.123954984351407	0.004488019201041292	1.9881570725791253e-07	0.02099134255599935	9.10625450105657
peak.6411	0.9998780939758743	0.9998590651540611	5.051559078574212e-14	1.29835258886956e-06	5.464902902839061e-13	1.9757534732653583e-08	4.226027972526089	0.1077116190440588	3.7960691562782074e-15	0.1350093623708243	7.467829898790242
peak.6412	8.106421866065228e-16	7.969416191867452e-16	3.2140299582274797e-26	3.785678103172333e-17	2.4215589472883307e-25	3.435470466102988e-12	0.005070236123426071	3.110199445227506e-15	3.0236094580800496e-11	4.372140546709213e-05	0.6614423535602549
peak.6413	1.010578363179972e-06	7.177350025141428e-07	6.022315001259624e-17	5.614584417005556e-06	7.087676038792221e-10	0.00011971986363747788	1.0088950277200688	1.59839692076987e-11	4.2913932368462587e-14	0.7834463100971963	4.926705020797813
peak.6414	5.052891817314863e-07	3.588675017829391e-07	1.252954295939422e-16	3.981824490351737e-06	2.1811091217876772e-11	1.3571136613871235e-08	2.3686627406769825	0.0005770464452196511	1.2802975099972605e-08	0.01755445492068259	8.06019587145123
peak.6415	0.9983503664059362	0.9958628354601987	2.5994917342113542e-05	4.081465609494412e-06	6.678664797395624e-07	1.2721201102123962	5.4447214900781695	0.6080856387017395	3.271168954550289e-11	0.99305635184792	10.86740387993957
peak.6416	9.108746898487395e-07	9.832626796269143e-07	6.951549113065258e-09	1.1997079827896944e-06	1.2779851606551528e-08	9.945514136951519e-05	0.39990988296545993	9.873195377238842e-11	4.394548555494453e-16	4.651430804330407e-09	3.5151531233003497
