annots	wt1	wt2	wt3	wt4	ehet1	ehet2	ehet3	ehom1	ehom2	ehom3	ehom4	khet1	khet2	khet3	khet4	khom1	khom2	khom3	khom4	rhom1	rhom2	rhom3
chr14-64512954-64513087_peak.3032_KLost_WT	0.2597362618232408	0.26527387601730784	0.23632301685403595	0.23849570543423979	0.21272115381993875	0.19951950347997782	0.2254589903582717	0.18291584246926507	0.21143725173767364	0.21850700058629294	0.19348759552975264	0.2034970852704848	0.2910254963985923	0.2457735310092374	0.2186289746170097	0.17271624618825518	0.3051472164159779	0.08169594557114083	0.11346728699543666	0.13300617572502701	0.3175307374973427	0.1290555405164618
chr14-64556252-64556385_peak.3033_ELost_WT	1.065815322661043	0.7428620305103385	0.7778548248946853	0.847932794919252	1.085759534163569	0.7015640747109438	0.551792954228194	1.6459565211529537	0.7659505826040495	0.8733556131153324	1.0088095568468616	0.43655615514861346	0.5624969934717351	0.45095294413475967	0.5984788352307016	0.46205644071251234	0.48919104232423877	0.8427494895593208	0.6723793396800115	1.3337767784044101	0.5623566694821919	0.7495541697829773
chr14-64556252-64556385_peak.3033_ELost_mutM	0.47169640560179443	0.40675950024664853	0.3471958555064535	0.4502778639136173	0.3760170448248358	0.2829807313470027	0.511694146162131	0.5657320050313366	0.43864402591456314	0.3359868090485645	0.4232516097202307	0.3637645556487439	0.2654019650451522	0.33315667905153346	0.2924008544682732	0.326069502396391	0.3256913453904925	0.377717601096271	0.21695066584007835	0.5608204465985507	0.6001518510763223	0.5360106894743027
chr14-64583098-64583231_peak.3035_KLost_WT	0.18077921263366412	0.21743159540713167	0.11190880086916187	0.3106411483049623	0.13705012457635213	0.20057670652276735	0.22049741484091664	0.19467060584045034	0.18488372074747064	0.2095858098006281	0.22868988277287547	0.21192737322898614	0.2708199407092264	0.15379044000682726	0.2561184981540896	0.23528827669688143	0.1491349620645365	0.17354383566646803	0.19735258229793906	0.14241035730126478	0.22900782008880644	0.30822192930758746
chr14-64583098-64583231_peak.3035_KLost_mutM	0.1981150393731548	0.21940134921643684	0.17696152411636037	0.16606844506059856	0.25871876389338305	0.18833917889340732	0.2306195828021748	0.18946673379318715	0.1577464220600961	0.20411461271010414	0.26298607841735183	0.2677995544394524	0.35282243195364366	0.3739079334912808	0.3195025568766208	0.19424275578331482	0.18622121229570363	0.14928644826350432	0.1146427742481098	0.12954146468197095	0.20074198171631802	0.08779510793675327
chr14-64770476-64770609_peak.3038_EGain_WT	0.18179568667524632	0.25231450407895706	0.25521029751082613	0.15670657828030196	0.19445356698113486	0.2540202213585244	0.1423434904620542	0.19782512909392758	0.17632639200765468	0.20658750189369127	0.2420494548595902	0.26816174720684494	0.32590374405293626	0.30493983766619154	0.37103339761709025	0.3361416961283126	0.3044906927016546	0.3801060679014924	0.15968249118259217	0.18997686727113405	0.5162088276488885	0.4409636062906759
chr14-64770476-64770609_peak.3038_EGain_mutM	0.21459559923261157	0.20736758558957885	0.18838595425023025	0.17128216555247283	0.15778547415735794	0.1974974518134884	0.21850709669314636	0.10748804065299516	0.158363506542838	0.20873199840246123	0.19409449071814	0.20902815268108932	0.3110978549987838	0.244554218421695	0.249064349010547	0.18303052727133703	0.2778425122433298	0.19837967208728924	0.25216378797119776	0.15784079274408916	0.252856230723854	0.19761315676337024
chr14-64865924-64866057_peak.3040_NotDB_WT	0.2817979637639198	0.34097055259765746	0.3352345839880791	0.2980420949649594	0.41006776599303335	0.3440185964984675	0.3814694339349712	0.31314022557562726	0.5945813362137113	0.5391587168952595	0.4808139545695742	0.5772010612877145	0.5803275358356856	0.5625351546196049	0.585617077985351	0.8514495370949002	0.7114267719450424	0.7161649786532286	0.6261239870387028	0.4854349140461477	0.8451340469426195	0.9946174386778103
chr14-64865924-64866057_peak.3040_NotDB_mutM	0.37809027746369606	0.3561919294568302	0.2655901947241275	0.4947055042680294	0.42149457352704084	0.34689438254335886	0.34128131934170836	0.3431180771742178	0.2992778388141788	0.3179232742261961	0.39679155845776415	0.36424626265023263	0.2845608948585773	0.3212126663745449	0.3970293840687507	0.4014838411989253	0.34776579625444104	0.25524151570119186	0.34572232981007184	0.2352505019393408	0.4104178524121956	0.39825291040034383
chr14-65303207-65303340_peak.3043_KGain_WT	0.23943713588704446	0.20920665964534887	0.16320278862122334	0.20651577680105035	0.18404057538777677	0.19162459555619382	0.18823511798467593	0.17822245491672914	0.16889924725678868	0.24509139128133134	0.21943159824765593	0.046989367309421146	0.046910834914122825	0.044739217798099855	0.062089787393223995	0.015813476100324828	0.06882980552093487	0.1340447006166954	0.04780943457257637	0.2000099406881477	0.19877483685575292	0.1822080123560888
chr14-65303207-65303340_peak.3043_KGain_mutM	0.18035558954234807	0.24150341151379107	0.22212714876271966	0.246746640867132	0.18272349076716674	0.18458362175296048	0.18070017792338033	0.1401816485177636	0.20331916284427307	0.18494085154923093	0.1805811180909959	0.2568853930499835	0.30807105076474167	0.2663413558697126	0.22232587159562778	0.2540079587196839	0.344813453427295	0.17974253663752696	0.17113529539296418	0.14889375088338253	0.2138241921374737	0.22504345440021567
chr14-67361386-67361519_peak.3060_KGain_WT	0.23801376385314402	0.2732267946607831	0.23029893576394864	0.17202747417491007	0.2745192221792729	0.24258331030968247	0.28158825321540837	0.19571288237330223	0.2713679199319222	0.1923027127734823	0.22323285025589135	0.3150625589890605	0.3451820890798423	0.32126080754669295	0.2605149794656204	0.3376444800582511	0.24897015154101731	0.23465925209908303	0.23898631629781367	0.1962968541301658	0.22010941245233887	0.20998588189847203
chr14-70309433-70309566_peak.3071_NotDB_WT	0.25671184664895325	0.22428635372093386	0.1986847458216542	0.30765294461225523	0.20154741497962708	0.2884689336476097	0.2134100154182525	0.21480689190008487	0.28258578510294824	0.2770345257574323	0.26468798728753096	0.26273948671344305	0.2702604794995502	0.22897408099598507	0.30666984789420765	0.31626292935571104	0.2647696861538946	0.20267331514062686	0.3001904874276237	0.20736808234219728	0.20142300275585945	0.2726872505773411
chr14-70309433-70309566_peak.3071_NotDB_mutM	0.2278769025934521	0.2564814677347882	0.18366990319267532	0.2614706183474467	0.2076258400109367	0.20580164661364514	0.23729125777027682	0.23039941343354967	0.24619972245597566	0.22264404740073498	0.2541132406997798	0.2498137689595851	0.2450890091997369	0.30309792300172117	0.28944776326963356	0.2400550727843861	0.20922359502829543	0.2252737972726843	0.22220728481812219	0.1855653330185537	0.12388445797663902	0.21450224673023863
chr14-72449807-72449940_peak.3078_KLost_WT	0.6689200060976435	0.5925349237061281	0.6219883335702499	0.5701400171731454	0.8034916595652477	0.7785561225683674	0.7320081278106872	0.7518045064517972	0.7471677903765352	0.8990665063917458	0.7835415962610435	0.4757603335107231	0.7017958285836631	0.51692107721851	0.5301869717884042	0.8275049554664968	0.6748363578621607	0.9522780774569426	0.897418914196388	1.3799839796831332	0.7768487367817398	0.8749280380379201
chr14-72449807-72449940_peak.3078_KLost_mutM	0.13411452616903524	0.10240726067731738	0.15519506506591912	0.11369364643144633	0.12321303477715331	0.12550996303487405	0.09150266226473334	0.1247945296849485	0.15759006585878582	0.07997949337604153	0.1502802181415995	0.11694284025575133	0.19016216957782403	0.17071649610957687	0.2652513718558243	0.058931443026395185	0.10277839536164997	0.13433189644233023	0.12182542525245137	0.08347636114479101	0.17421640960998516	0.13842852827974597
chr14-75276552-75276685_peak.3084_EGain_WT	0.5508139044617171	0.6521719928422831	0.6322152584509623	0.6782669343437875	0.5743070724836749	0.7133879470090134	0.5928057831071555	1.0342988431319073	0.6858320741643206	0.6888683283275658	0.5406173557092664	0.5346348784479168	0.5791234830465389	0.42256148506256086	0.5657973204141472	0.4008954866104347	0.4090858584519548	0.386007203236219	0.5387260636723022	0.7553722983982539	0.4584786202340559	0.6323602572507563
chr14-75276552-75276685_peak.3084_EGain_mutM	0.24516112654846228	0.21664787756665482	0.2741061073615794	0.19263357082718316	0.17149553267602316	0.19225392316824208	0.29184238193967565	0.08433764418650135	0.13386445117516985	0.1753018142270481	0.20641625249928222	0.3041895752213833	0.29502295990516614	0.17219727264073842	0.25583136249460015	0.27122266997736516	0.2112679777363456	0.25579008233297945	0.2380953367435123	0.2151002482537929	0.3150483807640755	0.1328047410588141
chr14-75340652-75340785_peak.3086_KGain_WT	0.314512906475282	0.4196014929979743	0.38991996659022865	0.42840432597630373	0.452936344847371	0.43751618058695635	0.26238201717749177	0.4918774065096345	0.37707758504946537	0.4298596314154848	0.5028245321694843	0.409293510682885	0.5341979733665337	0.47786352618037947	0.3449003194695594	0.31503728277696136	0.2703273850844048	0.4654316959527994	0.46129409447196545	0.4385803455914623	0.5156478232966324	0.3507148147949679
chr14-75340652-75340785_peak.3086_KGain_mutM	0.2949805510786084	0.37356661638619826	0.2461408957128946	0.38261463543163865	0.2663264058122933	0.3384693010960741	0.38903936502239755	0.39983035541386	0.35658803781537396	0.3802686646737421	0.36074746376863853	0.3485964248143851	0.3010593992091246	0.3327984545955983	0.29071454131561264	0.3473187136343953	0.2978719856903849	0.27979038820603286	0.386657751057238	0.37390504919452905	0.27681103893418946	0.2644188772935348
chr14-75857013-75857146_peak.3088_ELost_WT	0.5018329619680919	0.5995120922065164	0.5068192721323156	0.42071556296495116	0.6528294029960666	0.6338272116616336	0.5860537347410743	0.6024954001893489	0.6211645354700198	0.6670570935713687	0.7537072547003313	0.6856407138239742	0.661371701367304	0.639167074681925	0.6357748428613024	0.9712748045847337	1.17686204823575	1.1656732623594546	1.3827673906646245	1.4849487075538612	1.0411364713759326	0.9614157136990825
chr14-75857013-75857146_peak.3088_ELost_mutM	0.31423455966229386	0.32038682476809927	0.3055344970632996	0.29620846726485955	0.3414477747909729	0.28250890978839815	0.3143527216522733	0.39172758523741835	0.3098344249330899	0.3739534972296876	0.42738010041549546	0.25749628017084253	0.3179051669684174	0.31531048447799875	0.33010778696814064	0.2718393703405082	0.30426535485805767	0.25201791481170377	0.3233138451756102	0.31669288099630694	0.34036417028850335	0.3109717749375702
chr14-76505876-76506009_peak.3095_NotDB_WT	0.4700552477128053	0.4378830189521374	0.5304850022736783	0.39107741949373503	0.3567750583656926	0.45367661331974335	0.4566330003917775	0.36450396124555695	0.5006227946736738	0.49059416393158845	0.44040134362272954	0.4552240699351771	0.42083299656669326	0.4730595232379577	0.37149478630044014	0.6681091891090614	0.6392749662779313	0.8032546192243372	0.6189266404357388	0.9179149896973827	0.4757395932177519	0.5847820505522854
chr14-76505876-76506009_peak.3095_NotDB_mutM	0.18080903361399325	0.2530371638479408	0.17288010885453245	0.19893354612147188	0.23164467441442105	0.2811584371578692	0.24567450882585665	0.9713771742523533	0.20690632022769267	0.20729144644934078	0.22767738036760432	0.2740701498642611	0.31042351210583613	0.33172468994499676	0.3300119399052647	0.3002515637302834	0.3001916533681234	0.28692781479653856	0.22805477979697375	0.3057254567278827	0.31602029764832057	0.37788926844025994
chr14-77599153-77599286_peak.3097.shuff_KLost_scrambled	0.3313772128471376	0.32262679992155796	0.3538735926467778	0.33041322935113043	0.35427306475320997	0.2999562612738997	0.32785447866418765	0.370969962322361	0.4270604055014309	0.409535219525388	0.3798441535255693	0.3144595895211233	0.39186869806511865	0.347482386281933	0.27148076819511624	0.3637464527228909	0.3640199582027955	0.4311695280998527	0.30881430960977874	0.4468658662117265	0.42319656557212815	0.31313328425174214
chr14-78613740-78613873_peak.3102_KLost_WT	0.5999505956369291	0.5284173332146649	0.630553358738102	0.6222512078437586	0.6103495464095925	0.5172450511747682	0.4549579790120584	0.6735935918903112	0.6155399587998743	0.6277297571682905	0.48732377815981454	0.2825601814937555	0.48048234136380824	0.5552810052427518	0.3980255505501282	0.31475813853746476	0.3590570797983235	0.7120183339906727	0.39062711018151614	0.7680908782499357	0.43091020206044384	0.42045766660437756
chr14-78613740-78613873_peak.3102_KLost_mutM	0.252922992468284	0.3185924922822587	0.3792832254441473	0.31931939799031467	0.43054067625497183	0.254175214099599	0.33509245680934585	0.42911835583782465	0.3050375775206846	0.3107116868908769	0.2791337469036904	0.2551493376211388	0.2706616225844329	0.2811679728885654	0.43870127631464795	0.2915741390359524	0.25395197995155744	0.2588576611932851	0.26434184273005934	0.30101424399185345	0.24611680676812803	0.3850340596747385
chr14-78615115-78615248_peak.3103_KGain_WT	0.08610183940029814	0.11841691274793081	0.0869505486621683	0.07714200937440677	0.1147539875737725	0.11814915984352097	0.10656376428548879	0.1013906222827528	0.11152826186367697	0.1186786387987488	0.14719640723319083	0.05244678418015574	0.03889338546058923	0.06794627972904937	0.04494055658288952	0.08325738653206691	0.07847192737112184	0.07122036845828303	0.057289690733599345	0.040935299834448054	0.060715169486424685	0.12080116266406865
chr14-78615115-78615248_peak.3103_KGain_mutM	0.18108778396964517	0.15536793252318792	0.13070347150382391	0.19249134213167393	0.19669590234777443	0.18000176270752857	0.2078754530716892	0.18860147732225793	0.17539225045210574	0.1771628104179937	0.19955128127443963	0.18603660074362038	0.1627668198419627	0.14058338531640105	0.20253802920731415	0.11299719944175786	0.08331799724959367	0.11317738707465216	0.09656928456670325	0.08243085549847373	0.13006043346613996	0.17349870330119052
chr14-80169359-80169492_peak.3107_KGain_WT	0.18297954490230775	0.28134510388668077	0.26730790422447437	0.18256275645771705	0.1119849625600882	0.30746403086770374	0.13922090004402438	0.11835724739239666	0.18672663269675274	0.18242853280601537	0.09815288663535904	0.1787675256878661	0.18362693130301605	0.16810635276767003	0.1553569944341311	0.40050781816421854	0.31547227069263506	0.47471091190906434	0.40079537738611937	0.3787647664440666	0.38364004399398866	0.2242433810154116
chr14-80169359-80169492_peak.3107_KGain_mutD	0.3826178109166303	0.41615945268636073	0.38365150916230145	0.3557749919801593	0.40113693265684347	0.35962577436975235	0.36132208004459304	0.4152230776665474	0.37623429379791745	0.3592947531490829	0.3170606666970082	0.40843060732462916	0.4542491504139262	0.4281978656503445	0.4516862314774872	0.5129327065234252	0.573991281357899	0.4796105817747043	0.4923146132384706	0.2509845643898635	0.37427617767924887	0.2673153203634955
chr14-80169359-80169492_peak.3107_KGain_mutDM	0.2364820208517184	0.2387649756201311	0.24349402233612105	0.17657689897302334	0.24538080956966585	0.27514041419141405	0.22049469113924602	0.20206309633629935	0.21554300698657355	0.212583763739422	0.27578233415831066	0.30967222070503064	0.286454656282692	0.25383773884678373	0.2467772636983459	0.24559827811449908	0.714668895480043	0.22849884624770092	0.22417829004301756	0.18602432985048215	0.2103183942657877	0.17635457445703934
chr14-80169359-80169492_peak.3107_KGain_mutM	0.20993464291019506	0.19710055774326865	0.20483571210819737	0.15989996589763453	0.18571441994803775	0.18206833701067604	0.18151664372092913	0.13678380012942934	0.15873825518314766	0.20494102693748942	0.15603233288559615	0.2313387092568389	0.24983531165435338	0.27176613641671066	0.24829155846629672	0.22098041368156288	0.20074144018263645	0.23116013869231117	0.16719746911539832	0.15110509392442845	0.1711251288268346	0.1563494935214116
chr14-84443349-84443482_peak.3108.shuff_NotDB_scrambled	0.23575016559353096	0.4076974133811085	0.3303727195405194	0.31522403876875105	0.3262161751187166	0.30251744304875117	0.3748417049824241	0.3971540701973441	0.38287978557056634	0.32685568960831396	0.307938399034816	0.30245143075528724	0.4186369567028317	0.331698715895065	0.2401543812435023	0.22491945813106382	0.2689246246568636	0.19305447603466225	0.2642764885582057	0.4116986546850005	0.20150122249401348	0.3120012930355888
chr14-97069465-97069598_peak.3114_KGain_mutD																						
chr14-97069465-97069598_peak.3114_KGain_mutDM																						
chr14-97069465-97069598_peak.3114_KGain_mutM																						
chr14-98083518-98083651_peak.3117_NotDB_WT	0.7503753706663601	0.8774233606637567	1.0859479724353507	0.7825264533965544	0.8151013152928076	1.1773512108027002	1.0134295313537216	0.7325657510576976	1.3561369254954214	1.362401381028216	1.4371465545063575	0.5213216633558059	0.4748734706828378	0.5306751976155087	0.5111712364126547	0.7783791737406799	0.7079535353436222	1.5133303155222122	0.5739575330118784	1.8332732540677577	1.269704622651884	1.4288128257699713
chr14-98083518-98083651_peak.3117_NotDB_mutM	0.3340848445777377	0.35000072406919674	0.3565148901379146	0.3290684357289687	0.34676649988658037	0.36665628797197347	0.3937861285419982	0.337223555345851	0.3212534379257477	0.4238308574475534	0.4040584097588594	0.3303080461285162	0.3563393246351984	0.42240874791499416	0.3796826530596659	0.4246277802628653	0.30793499455137774	0.298030284956672	0.3049536358949924	0.24006372268835316	0.33193411728651917	0.3754984045832899
chr15-100399443-100399576_peak.3558_EGain_WT	0.24165342110364643	0.20058257738644708	0.34486703476328384	0.21968166334698785	0.30791776979863655	0.40171954692461326	0.23552028895185845	0.19858278989811293	0.4438353845775941	0.3903230291097296	0.3747885319105303	0.47234855261622727	0.49182800309689373	0.38965551688205796	0.3913083215507251	0.31966810700541315	0.43469105694267	0.47213432056545135	0.2656166724526766	0.10258383105607886	0.20419799485297124	0.21464051005891407
chr15-100399443-100399576_peak.3558_EGain_mutM	0.16125206579256257	0.16870540642431014	0.20170475703227558	0.1993952624334917	0.14183712088503572	0.24692718764276433	0.3092057171873436	0.18657594240024802	0.07980227889184757	1.2098984340000647	0.17269733648882163	0.1722258436942139	0.2315060111474122	0.25160924022027414	0.23545100126025303	0.30454615595175777	0.1799085496921908	0.093265222189442	0.13861537803893487	0.06439639906766614	0.08048531236031271	0.06422589918575658
chr15-100702555-100702688_peak.3560_NotDB_WT	0.30067386044238553	0.39811046306417824	0.22141804959725436	0.4326057206864177	0.3375155390718412	0.3184322134110631	0.27063384414333636	0.36064968048614093	0.33492027716730494	0.3681042724778165	0.23873778066073068	0.2631322812583047	0.2694354918920308	0.2725017614998638	0.28302947420392766	0.20282247456995794	0.04736224484075796	0.280852208289594	0.19210822165361668	0.21838319933474315	0.3141834818395058	0.29634182163642814
chr15-100702555-100702688_peak.3560_NotDB_mutM	0.2760334550963805	0.22652364155825255	0.24598248458121494	0.3054563110029157	0.2596123536665562	0.2598250224618877	0.21548626677064306	0.3170147623002271	0.3267277862085826	0.25133975446643503	0.28780483972718734	0.2764556698431418	0.33760051999304186	0.32668759380292384	0.36963347950477704	0.31397129768685167	0.28496821379040427	0.3326305564044652	0.2155066689831144	0.2419871976590488	0.35085377410515034	0.32537884403681044
chr15-100861249-100861382_peak.3561_NotDB_WT	0.4813249799722708	0.5114299849629125	0.43476648563946746	0.4218417880528384	0.49535854362452403	0.2755679219362458	0.36706189102483106	0.44808521993905204	0.4330717362643466	0.4816862081316373	0.3911606047892966	0.31265524622914115	0.3214070329709088	0.3483668067400875	0.35575308632114655	0.3888600047226715	0.2602778070907435	0.35004078283960605	0.3518798014470302	0.3957277134034229	0.3712758618151202	0.4677183592611184
chr15-100861249-100861382_peak.3561_NotDB_mutM	0.1552127774686095	0.16122918632588698	0.25195944302985257	0.19318909060830403	0.15640560636302436	0.14583691092988668	0.1414786715076502	0.1940244635169016	0.17172954350455824	0.16570046187625911	0.13647814413683945	0.18924125998634533	0.17953058778114944	0.23499938519128552	0.24781041673499363	0.21003079926461712	0.14122595892682824	0.13418053447035633	0.2050824774232658	0.10467078241672928	0.1308219207871634	0.11823776700304958
chr15-100869716-100869849_peak.3562_KGain_WT	0.3114147381305211	0.36781333867353605	0.3631334132935014	0.34534404960209497	0.33084176537819104	0.3709573358759644	0.339955897050872	0.20587596218314252	0.3985255842270089	0.35762661651210437	0.27859628393440616	0.4641254847905216	0.6532776051405763	0.652901371971723	0.3453857466536296	0.613828119060043	0.7271898090076664	0.4991215850428479	0.49083902913275856	0.31515971645952207	0.38862639585587266	0.33120987442979083
chr15-100869716-100869849_peak.3562_KGain_mutM	0.14679400139651913	0.2023021921758387	0.2634450625797955	0.2380480075762017	0.20808494251847523	0.24507431725588338	0.2520990032840439	0.15929706936853388	0.17707894535849728	0.19136414552911746	0.1986057838739409	0.23502849829309735	0.29949255704224786	0.3471221689519731	0.22043688509880888	0.22974566800116925	0.5524177117963703	0.3630996664488088	0.2397507076066624	0.19278367316035594	0.22667140319232537	0.2828022971126202
chr15-102473379-102473512_peak.3575_KLost_WT	2.37769284703075	2.029179151093829	2.3180189262914777	1.9800678203023383	2.3654892108408787	2.144789849393338	2.1378794802830563	3.700966332059479	2.7077871077866735	2.7208081359334444	2.771171179527986	1.1149003124238668	1.39160304291828	1.211346072616368	1.1058185782598886	1.8941198589256834	2.306291187777203	2.928692691939863	1.865448615792152	3.6612746976847226	2.3441197610468723	2.486797172745099
chr15-102473379-102473512_peak.3575_KLost_mutM	0.4550498096382931	0.3203457548523838	0.4717283299887004	0.32674347095039075	0.35508130605844634	0.37551024403835953	0.3478887797859015	0.3555506052619365	0.33117173103721764	0.3711572501613645	0.40121401421527236	0.35043409805549514	0.3687305131256139	0.39385759525713604	0.35623395906057975	0.4096519358179253	0.4641920059139596	0.5478635991488622	0.44704523662067597	0.5843812335689049	0.5018367589976427	0.5753900362247839
chr15-102517968-102518101_peak.3578_NotDB_WT	0.27570965910743545	0.16207062816846293	0.23976643068269926	0.3110286317621088	0.3358074858414323	0.24585103118615442	0.3237446307879029	0.19965161644720097	0.1685427777102297	0.40217544364810043	0.3041506018788813	0.2850003364842389	0.2546965478736201	0.14685959910464005	0.1989094362622857	0.15978513479712897	0.1055141016630388	0.11374431662488442	0.15384626461245843	0.13061472609458621	0.23121870565670327	0.3055896915876171
chr15-12354272-12354405_peak.3207_NotDB_WT	0.06637106570122751	0.038560851721508006	0.06270342061477345	0.04323695574040686	0.03485718128360697	0.07600622790988777	0.055604598203239326	0.047101257511461346	0.05780322607478558	0.059755242541844514	0.031437950734146854	0.09969595611891813	0.10218597406622681	0.14030441410406616	0.13563861179497655	0.1715819963992736	0.1695726165921961	0.15115686807334516	0.178065946358163	0.06273557158819483	0.058249981806352776	0.055386336913822436
chr15-12354272-12354405_peak.3207_NotDB_mutM	0.1947064164954396	0.1859994395877487	0.1704173077408617	0.22390163204534294	0.22590004707769165	0.20117669086343148	0.23025997534594964	0.16234175307694018	0.22535595368316055	0.235000069728358	0.20694037983038316	0.2611061751303792	0.2491714646708733	0.28336368250069577	0.20386820429912123	0.19661227516846264	0.18510715606987527	0.28247511887436033	0.21246524092261962	0.12594226519631124	0.23057799236615992	0.1659563713441807
chr15-12908495-12908628_peak.3215_ELost_WT	0.4143866255220854	0.35882237232867553	0.37023677260012045	0.36562558082600677	0.4096763842598419	0.3692379292099228	0.3456581664358249	0.37597969254799474	0.37385194154338214	0.43279474665437695	0.41739505522134457	0.4087235005386364	0.37957497505780124	0.40308636743552384	0.3967877615871271	0.35911961150996674	0.3274120240074496	0.3376145748086208	0.4070460982240604	0.38444903347881926	0.3548162086816089	0.3764849261331473
chr15-12908495-12908628_peak.3215_ELost_mutM	0.24503128102935817	0.2652825430577413	0.2588500781054021	0.24559289015858385	0.29816653267653437	0.2637404946051051	0.2687898215407159	0.22007148328158252	0.29326331067261174	0.27730798089216885	0.27617338806874303	0.2851804671796803	0.2751980918866233	0.28515693312925705	0.3003820376090048	0.3425232330681507	0.3557050722301264	0.29938870136297435	0.28377354259148135	0.20851996364991385	0.2529087392951503	0.2225276769362011
chr15-25713660-25713793_peak.3220_KLost_WT	0.828506323265077	0.9412006876049149	0.9864960459361175	0.9299260813664404	1.2220791362603984	1.2680398931686951	1.0595900730838823	1.5479148968118444	1.370873556467174	1.5311316175488308	1.3691953430238026	0.7268133659754198	0.7068952121437752	0.6784827323270899	0.691581374760649	0.7578139108898456	0.8177053343416407	1.4320506474883836	0.7847287421126691	1.4828502360941522	0.9507989604818539	1.2020073225816634
chr15-25713660-25713793_peak.3220_KLost_mutM	0.36299387071548644	0.29266363173434534	0.31004990387172804	0.31227317252917697	0.3710729856104877	0.32629897907861477	0.3846007712799647	0.4794189725816677	0.29079432293036456	0.24222437922029438	0.33862113796883886	0.3842392917167945	0.3303517390050025	0.436922958957514	0.25343222234803886	0.2883359825592427	0.5376297017839907	0.2909460243941439	0.3553002497807342	0.41238114280348653	0.2960403094830162	0.412753611394146
chr15-26780661-26780794_peak.3224_KGain_WT	0.40936114400593565	0.4533453505407136	0.4898360724071445	0.4909069414570332	0.47006162503416127	0.5032484745636849	0.473329378109836	0.48473288920586455	0.4520402300607739	0.49002704755923354	0.5367262073661451	0.43985136846929906	0.41853831740577374	0.39789380205853403	0.42456232128868227	0.37399959725928056	0.4270061517534803	0.43475735852006087	0.3955724878095682	0.5797505578749411	0.4485225872593272	0.4931371980831102
chr15-26780661-26780794_peak.3224_KGain_mutM	0.28199973632614433	0.29125898537564654	0.34978723800617545	0.2811806867150677	0.2935883994764945	0.2965040520984908	0.32699796494468314	0.292316203182409	0.2662747017030416	0.31964554971696896	0.32492716377358905	0.31472931567395074	0.26246771503115257	0.3418072421111531	0.2327600893481163	0.35514910047758513	0.3043799031546735	0.22176592024149827	0.2766718346103826	0.3538405710681915	0.2965847674186989	0.4098484573918087
chr15-27423531-27423664_peak.3225_NotDB_WT	0.48356091482866753	0.3712814379085862	0.38031727667353277	0.4767735400527192	0.5055009898817655	0.38366620195554585	0.34920522753146727	0.5801345006195991	0.38105800208917334	0.47983685859962	0.4414948336372891	0.37254638782992144	0.4029200385857615	0.37678867150674894	0.33857911152658793	0.3494265485944386	0.27681261599315526	0.4738437768167864	0.31889589057205076	0.4542694178146888	0.3251221383422084	0.5183852348250038
chr15-27423531-27423664_peak.3225_NotDB_mutM	0.27244879051301546	0.3923767835141092	0.34455078694712404	1.1316919180403855	0.31581407185251953	0.3966069414805756	0.3251263188815968	0.39749734320012636	0.35325756110066386	0.34025323246783146	0.3543643697724436	0.28838335144841587	0.3326277990548507	0.2906137797995206	0.2577020302690529	0.3451998334977505	0.3313973310215172	0.4164036619352292	0.25796247411019835	0.3236610864874679	0.31353773809683433	0.3488401245941931
chr15-32944150-32944283_peak.3239_KLost_WT	1.1365274775000218	1.0399597335713555	1.0581500644588437	1.3227978290942297	1.193336828609597	1.1473771496725913	1.0702326964944622	2.137924611796214	1.4294402535267632	1.4988508545718437	1.5306178134866033	0.6453985052049238	0.8224727818261425	0.6754529323777211	0.6215458723134315	1.030006292669865	0.7732895650475349	1.3831761826422253	0.9054134345740401	1.7585523633460158	1.3511543447695595	1.347391594400578
chr15-32944150-32944283_peak.3239_KLost_mutM	0.25697900313405114	0.31474560716772026	0.29126350731701417	0.35296847572630385	0.36247348445478783	0.36681904154261946	0.37209431065665455	0.40864091054346485	0.3662312882360581	0.320275609361292	0.30835438783720026	0.27468964319626765	0.32432881621080256	0.28520537133077223	0.28623761923581	0.30722399477278484	0.3800713773933464	0.41515404808847706	0.34150252964592304	0.4762289923958899	0.3700406085591635	0.2501077864105025
chr15-35319241-35319374_peak.3248_KLost_WT	0.10645652921683492	0.12764866309317052	0.09282633468361882	0.11102565798778485	0.1067103647376566	0.1345452859877778	0.1343054172337408	0.06632342565456212	0.11173767213934493	0.0893324379643941	0.07734586864892573	0.21029223627844465	0.18427642681226533	0.14210892630597458	0.17823291407954125	0.22141745836444984	0.1652098137616208	0.19274250135254478	0.20506517714026373	0.15059387763866378	0.13598587380634827	0.2029881114619055
chr15-35319241-35319374_peak.3248_KLost_mutM	0.19575705360498918	0.18578647076887417	0.13848804702148554	0.1613338118241667	0.2132185659097957	0.216490610647572	0.24456569103626855	0.17867213317283	0.1462210688479482	0.16219982135779995	0.16522324934950933	0.25140696216363234	0.17897385755246595	0.2695376767384818	0.19407179604725303	0.2732578338005019	0.17299452078179156	0.24932676690167552	0.23542680406673322	0.23794110142007124	0.19841600948107188	0.1601027511746821
chr15-36226228-36226361_peak.3254_EGain_WT	0.04609108848430821	0.03478605293346123	0.030372011355271275	0.02535101611797406	0.017628564935207456	0.020787690244941086	0.05974957738360216	0.03393687093965823	0.03494799425325393	0.03189417169165714	0.03556429899374387	0.06995682154775243	0.02853108205548904	0.06656094336513017	0.11979247115644076	0.06798765778720586	0.09686473165046627	0.01818304413006741	0.03137385462142109	0.01838161167132823	0.032785965075091045	0.03072950509646495
